Date,Predicted Water M3,Predicted Heat MWH,Warm Water M3,Daily Water Cost,Warm Heating Water MWH,Cold Water Cost per person,Month,Daily Heating Cost,Daily Water Heating Cost,Warm Heating Water Cost per person,Total Water Cost per person
2023-01-29,2.867017434352979,0.30500000800000004,1.1468069737411917,10.80750892053699,0.06651480447698913,0.360250297351233,1,24.583000644800002,5.361093240845324,0.17870310802817746,0.5389534053794105
2023-01-30,2.386426830350587,0.30500000800000004,0.9545707321402349,8.995874579689573,0.05536510246413363,0.2998624859896524,1,24.583000644800002,4.46242725860917,0.14874757528697236,0.4486100612766248
2023-01-31,1.8495488454632458,0.30500000800000004,0.7398195381852983,6.972059327858251,0.0429095332147473,0.23240197759527506,1,24.583000644800002,3.4585083771086325,0.11528361257028776,0.34768559016556283
2023-02-01,1.75850193220287,0.30500000800000004,0.7034007728811481,6.628848883631939,0.040797244827106595,0.22096162945439796,2,24.583000644800002,3.2882579330647914,0.10960859776882638,0.3305702272232243
2023-02-02,2.0733258517149094,0.30500000800000004,0.8293303406859638,7.815609130624522,0.048101159759785905,0.26052030435415074,2,24.583000644800002,3.876953476638744,0.1292317825546248,0.38975208690877555
2023-02-03,1.8380904468396402,0.30500000800000004,0.7352361787358561,6.928865748406707,0.04264369836667966,0.2309621916135569,2,24.583000644800002,3.4370820883543804,0.11456940294514602,0.3455315945587029
2023-02-04,3.0846723519022587,0.30500000800000004,1.2338689407609036,11.627980897730755,0.07156439856413241,0.38759936325769184,2,24.583000644800002,5.768090524269072,0.1922696841423024,0.5798690473999942
2023-02-05,3.9708118355655793,0.30500000800000004,1.5883247342262319,14.968372295348008,0.09212283458512145,0.49894574317826695,2,24.583000644800002,7.425100467560789,0.24750334891869297,0.74644909209696
2023-02-06,2.2488491912827024,0.30500000800000004,0.899539676513081,8.477261911459275,0.0521733012377587,0.2825753970486425,2,24.583000644800002,4.205168079763351,0.14017226932544505,0.42274766637408756
2023-02-07,3.083418882457996,0.30500000800000004,1.2333675529831984,11.623255819313663,0.07153531807302552,0.38744186064378877,2,24.583000644800002,5.765746636685856,0.19219155455619522,0.579633415199984
2023-02-08,1.3231220805857957,0.30500000800000004,0.5292488322343183,4.987640994976216,0.030696432269590464,0.16625469983254054,2,24.583000644800002,2.474132440928991,0.0824710813642997,0.24872578119684025
2023-02-09,1.9525036312776824,0.30500000800000004,0.781001452511073,7.360157688464352,0.04529808424564224,0.24533858961547841,2,24.583000644800002,3.6510255901987643,0.12170085300662548,0.36703944262210386
2023-02-10,2.9256806798898682,0.30500000800000004,1.1702722719559473,11.028645890912847,0.06787579177344495,0.3676215296970949,2,24.583000644800002,5.470788816939662,0.18235962723132207,0.549981156928417
2023-02-11,3.2057143530206824,0.30500000800000004,1.282285741208273,12.084260825146764,0.07437257299007985,0.4028086941715588,2,24.583000644800002,5.994429383000435,0.19981431276668118,0.60262300693824
2023-02-12,1.022956772155383,0.30500000800000004,0.4091827088621532,3.8561378483169317,0.023732597114004887,0.12853792827723107,2,24.583000644800002,1.9128473273887938,0.06376157757962646,0.1922995058568575
2023-02-13,2.7195237639011,0.30500000800000004,1.08780950556044,10.251516780401586,0.06309295132250552,0.34171722601338617,2,24.583000644800002,5.085291876593944,0.16950972921979812,0.5112269552331843
2023-02-14,0.07265542319370244,0.30500000800000004,0.029062169277480978,0.27388188327098073,0.0016856058180938968,0.00912939610903269,2,24.583000644800002,0.13585982893836807,0.004528660964612269,0.01365805707364496
2023-02-15,1.5614675440895092,0.30500000800000004,0.6245870176358037,5.886108054199814,0.036226047022876615,0.19620360180666047,2,24.583000644800002,2.919819390043855,0.09732731300146183,0.2935309148081223
2023-02-16,3.7449112347152864,0.30500000800000004,1.4979644938861147,14.116817390382744,0.08688194064539466,0.47056057967942483,2,24.583000644800002,7.002684416018809,0.23342281386729363,0.7039833935467185
2023-02-17,4.058253938994971,0.30500000800000004,1.6233015755979885,15.297994048435443,0.09415149138468333,0.5099331349478481,2,24.583000644800002,7.588610205605476,0.25295367352018255,0.7628868084680307
2023-02-18,1.177188734021501,0.30500000800000004,0.4708754936086004,4.43753065176745,0.027310778629298826,0.14791768839224834,2,24.583000644800002,2.201248757521485,0.07337495858404951,0.22129264697629786
2023-02-19,2.002956443766366,0.30500000800000004,0.8011825775065464,7.550344610421694,0.04646858949537969,0.2516781536807231,2,24.583000644800002,3.745368313327603,0.12484561044425344,0.37652376412497657
2023-02-20,0.36360549410298404,0.30500000800000004,0.14544219764119362,1.3706472705706088,0.008435647463189231,0.04568824235235362,2,24.583000644800002,0.679913185533052,0.022663772851101733,0.06835201520345535
2023-02-21,1.765210271994083,0.30500000800000004,0.7060841087976333,6.654136641308895,0.04095287831026273,0.2218045547102965,2,24.583000644800002,3.300801991807176,0.11002673306023919,0.3318312877705357
2023-02-22,3.5126257432850663,0.30500000800000004,1.4050502973140266,13.241194001887386,0.08149291724421355,0.44137313339624623,2,24.583000644800002,6.568329129883612,0.21894430432945372,0.6603174377257
2023-02-23,2.4877200425833377,0.30500000800000004,0.9950880170333352,9.37770947252215,0.05771510498793344,0.31259031575073837,2,24.583000644800002,4.6518374620274345,0.15506124873424781,0.4676515644849862
2023-02-24,0.7739567955928819,0.30500000800000004,0.3095827182371528,2.9175075366669274,0.017955797657754863,0.09725025122223091,2,24.583000644800002,1.447237291215042,0.0482412430405014,0.1454914942627323
2023-02-25,1.1339946169562434,0.30500000800000004,0.45359784678249737,4.274706108078255,0.02630867511338485,0.1424902036026085,2,24.583000644800002,2.1204792141388187,0.07068264047129395,0.21317284407390247
2023-02-26,1.0401831618428212,0.30500000800000004,0.4160732647371285,3.921074446882699,0.024132249354753457,0.13070248156275663,2,24.583000644800002,1.9450592979931285,0.06483530993310428,0.19553779149586092
2023-02-27,1.1634046209832287,0.30500000800000004,0.46536184839329153,4.385570059258379,0.02699098720681091,0.14618566864194596,2,24.583000644800002,2.1754735688689593,0.07251578562896531,0.21870145427091126
2023-02-28,2.2377108531569196,0.30500000800000004,0.8950843412627679,8.435274832060324,0.05191489179324054,0.28117582773534416,2,24.583000644800002,4.1843402785351875,0.13947800928450624,0.4206538370198504
2023-03-01,2.240382023932062,0.30500000800000004,0.8961528095728248,8.445344077414301,0.05197686295522384,0.2815114692471434,3,21.935600575360002,3.738175983739699,0.12460586612465664,0.4061173353718
2023-03-02,0.586096296593503,0.30500000800000004,0.23443851863740123,2.209348599638869,0.013597434080969271,0.07364495332129564,3,21.935600575360002,0.97792745910331,0.03259758197011033,0.10624253529140598
2023-03-03,2.017014474010059,0.30500000800000004,0.8068057896040236,7.6033377612283175,0.046794735797033374,0.25344459204094394,3,21.935600575360002,3.3654773985226405,0.11218257995075469,0.36562717199169864
2023-03-04,2.565874091327964,0.30500000800000004,1.0263496365311855,9.672318974669892,0.05952827891880876,0.32241063248899643,3,21.935600575360002,4.2812738198407265,0.1427091273280242,0.46511975981702064
2023-03-05,2.3278184884108617,0.30500000800000004,0.9311273953643447,8.774944573913585,0.054005388931132,0.29249815246378613,3,21.935600575360002,3.8840675719270137,0.1294689190642338,0.42196707152801993
2023-03-06,3.5653538001513136,0.30500000800000004,1.4261415200605256,13.439957685050393,0.0827162081635105,0.44799858950167976,3,21.935600575360002,5.948949691119675,0.1982983230373225,0.6462969125390022
2023-03-07,2.894437623645115,0.30500000800000004,1.157775049458046,10.910872066092626,0.06715095286856668,0.36369573553642087,3,21.935600575360002,4.829496530307315,0.1609832176769105,0.5246789532133314
2023-03-08,1.1984671922840904,0.30500000800000004,0.4793868769136362,4.517741928034107,0.0278044388609909,0.1505913976011369,3,21.935600575360002,1.9996952428824657,0.06665650809608219,0.21724790569721908
2023-03-09,0.6041068219671413,0.30500000800000004,0.24164272878685653,2.2772410760873356,0.01401527826963768,0.07590803586957785,3,21.935600575360002,1.007978813152342,0.03359929377174473,0.10950732964132259
2023-03-10,2.102103856167471,0.30500000800000004,0.8408415424669885,7.9240906962089,0.04876880946308534,0.26413635654029666,3,21.935600575360002,3.5074527765850974,0.11691509255283658,0.38105144909313327
2023-03-11,1.047985651362946,0.30500000800000004,0.4191942605451784,3.9504867113777613,0.024313267111620348,0.1316828903792587,3,21.935600575360002,1.7486101706677355,0.05828700568892452,0.1899698960681832
2023-03-12,2.303962296724517,0.30500000800000004,0.9215849186898067,8.685016273732739,0.05345192528400879,0.28950054245775797,3,21.935600575360002,3.8442624664259126,0.1281420822141971,0.41764262467195507
2023-03-13,3.8990460714085096,0.30500000800000004,1.5596184285634038,14.697844070781517,0.09045786885667742,0.48992813569271726,3,21.935600575360002,6.50572992817224,0.216857664272408,0.7067857999651252
2023-03-14,2.0322434260719215,0.30500000800000004,0.8128973704287686,7.6607448189207155,0.04714804748486858,0.2553581606306905,3,21.935600575360002,3.3908875751117487,0.11302958583705829,0.3683877464677488
2023-03-15,2.8796476929259947,0.30500000800000004,1.1518590771703978,10.855119943253829,0.06680782647588308,0.3618373314417943,3,21.935600575360002,4.804818880145511,0.1601606293381837,0.5219979607799781
2023-03-16,2.4572896412569674,0.30500000800000004,0.982915856502787,9.262999031682265,0.05700911967716165,0.3087666343894088,3,21.935600575360002,4.100095887181466,0.13666986290604885,0.44543649729545765
2023-03-17,2.7148262711043483,0.30500000800000004,1.0859305084417394,10.233809111554951,0.06298396948962089,0.34112697038516504,3,21.935600575360002,4.529807085693534,0.1509935695231178,0.49212053990828286
2023-03-18,3.9174519539250476,0.30500000800000004,1.5669807815700192,14.76722688551586,0.09088488533106112,0.492240896183862,3,21.935600575360002,6.536440953009916,0.21788136510033054,0.7101222612841925
2023-03-19,2.9152872252328814,0.30500000800000004,1.1661148900931526,10.98946672423787,0.06763466362540285,0.36631555747459565,3,21.935600575360002,4.864285007938974,0.1621428335979658,0.5284583910725614
2023-03-20,1.8913612702195621,0.30500000800000004,0.7565445080878249,7.129675444219662,0.04387958146909385,0.23765584814065538,3,21.935600575360002,3.1558194992572295,0.10519398330857431,0.3428498314492297
2023-03-21,1.8543170494632655,0.30500000800000004,0.7417268197853062,6.990033549656726,0.04302015554754776,0.23300111832189085,3,21.935600575360002,3.094009586979635,0.10313365289932117,0.33613477122121205
2023-03-22,2.5194212556279094,0.30500000800000004,1.0077685022511638,9.497210365214967,0.0584505731305675,0.31657367884049886,3,21.935600575360002,4.203765219550415,0.14012550731834716,0.456699186158846
2023-03-23,1.1287815529785719,0.30500000800000004,0.45151262119142876,4.255054942108025,0.02618773202910287,0.14183516473693417,3,21.935600575360002,1.8834216875330785,0.06278072291776929,0.20461588765470345
2023-03-24,2.7942966445267494,0.30500000800000004,1.1177186578107,10.533380631208034,0.0648276821530206,0.3511126877069345,3,21.935600575360002,4.662406900445241,0.1554135633481747,0.5065262510551092
2023-03-25,3.2504766541002947,0.30500000800000004,1.300190661640118,12.252996795296472,0.07541105837512685,0.4084332265098824,3,21.935600575360002,5.423563318339123,0.18078544394463741,0.5892186704545198
2023-03-26,1.2147058234553358,0.30500000800000004,0.4858823293821344,4.578955072097234,0.028181175104163795,0.15263183573657446,3,21.935600575360002,2.0267901134914603,0.06755967044971535,0.2201915061862898
2023-03-27,2.077482059723672,0.30500000800000004,0.8309928238894688,7.831276372334354,0.04819758378558919,0.2610425457444785,3,21.935600575360002,3.466370225859575,0.11554567419531916,0.37658821993979763
2023-03-28,1.9157547516664994,0.30500000800000004,0.7663019006665999,7.221629111882036,0.04444551023866279,0.24072097039606788,3,21.935600575360002,3.196521096364628,0.10655070321215426,0.34727167360822214
2023-03-29,3.4199720836830427,0.30500000800000004,1.367988833473217,12.891926766651599,0.0793433523414466,0.42973089222171995,3,21.935600575360002,5.70637390039684,0.19021246334656133,0.6199433555682813
2023-03-30,2.9678502303915577,0.30500000800000004,1.187140092156623,11.187608228484017,0.06885412534508414,0.37292027428280056,3,21.935600575360002,4.951988694818452,0.16506628982728172,0.5379865641100823
2023-03-31,2.687827110068993,0.30500000800000004,1.0751308440275973,10.132033074116077,0.06235758895360065,0.33773443580386925,3,21.935600575360002,4.484757797542959,0.1494919265847653,0.48722636238863454
2023-04-01,1.399527671050315,0.30500000800000004,0.5598110684201261,5.275659508791268,0.032469041968367314,0.17585531695970893,4,17.397200456320004,1.8520341538756715,0.061734471795855714,0.23758978875556463
2023-04-02,2.2810856082107556,0.30500000800000004,0.9124342432843022,8.598780308711264,0.05292118611048953,0.2866260102903755,4,17.397200456320004,3.0186244557423225,0.10062081519141075,0.38724682548178624
2023-04-03,2.946825743700159,0.30500000800000004,1.1787302974800635,11.108354323452119,0.06836635725384368,0.370278477448404,4,17.397200456320004,3.8996170177592435,0.12998723392530812,0.5002657113737121
2023-04-04,2.7806321572837605,0.30500000800000004,1.1122528629135042,10.481870980096863,0.06451066604898324,0.3493956993365621,4,17.397200456320004,3.679688391434004,0.1226562797144668,0.4720519790510289
2023-04-05,1.5154527021380906,0.30500000800000004,0.6061810808552363,5.712650505979746,0.0351585026896037,0.1904216835326582,4,17.397200456320004,2.0054409934149953,0.06684803311383318,0.2572697166464914
2023-04-06,2.4278800676033443,0.30500000800000004,0.9711520270413377,9.152136702837566,0.056326817568397594,0.30507122342791887,4,17.397200456320004,3.2128816741013986,0.10709605580337996,0.4121672792312988
2023-04-07,0.18040885953201258,0.30500000800000004,0.07216354381280503,0.6800692368918746,0.0041854855411426915,0.022668974563062487,4,17.397200456320004,0.2387400952667791,0.007958003175559303,0.03062697773862179
2023-04-08,2.500788646144903,0.30500000800000004,1.0003154584579612,9.426972880507826,0.058018296590561756,0.31423242935026086,4,17.397200456320004,3.3093636375256423,0.11031212125085474,0.4245445506011156
2023-04-09,2.7207694810846395,0.30500000800000004,1.0883077924338558,10.256212635896658,0.06312185196116364,0.3418737545298886,4,17.397200456320004,3.600470435864774,0.12001568119549247,0.4618894357253811
2023-04-10,2.113940283889066,0.30500000800000004,0.8455761135556265,7.968709294148224,0.04904341458622634,0.26562364313827413,4,17.397200456320004,2.7974363679983503,0.09324787893327834,0.3588715220715525
2023-04-11,3.2479590785190884,0.30500000800000004,1.2991836314076355,12.243506542385555,0.07535265062164286,0.4081168847461852,4,17.397200456320004,4.298115191458509,0.1432705063819503,0.5513873911281355
2023-04-12,2.760148884820917,0.30500000800000004,1.1040595539283669,10.40465723622093,0.06403545412784528,0.346821907874031,4,17.397200456320004,3.6525823034522946,0.12175274344840982,0.4685746513224408
2023-04-13,3.380118890540883,0.30500000800000004,1.3520475562163534,12.741696169782914,0.0784187582605485,0.42472320565943045,4,17.397200456320004,4.473005971181687,0.14910019903938956,0.57382340469882
2023-04-14,1.7400686477174152,0.30500000800000004,0.6960274590869662,6.559362774435568,0.04036959262704404,0.21864542581451893,4,17.397200456320004,2.302681563446592,0.0767560521148864,0.2954014779294053
2023-04-15,2.3269594928905923,0.30500000800000004,0.9307837971562369,8.771706504400377,0.05398546023506175,0.2923902168133459,4,17.397200456320004,3.079330651807922,0.10264435506026406,0.39503457187361
2023-04-16,2.5052887001509836,0.30500000800000004,1.0021154800603935,9.443936284089148,0.058122697843502824,0.31479787613630494,4,17.397200456320004,3.315318684993401,0.11051062283311337,0.4253084989694183
2023-04-17,3.7169207487377616,0.30500000800000004,1.4867682994951048,14.011304454441866,0.08623256137071608,0.4670434818147289,4,17.397200456320004,4.918705300585645,0.16395684335285485,0.6310003251675838
2023-04-18,2.6414653939416177,0.30500000800000004,1.056586157576647,9.957267949002322,0.061281997139445536,0.33190893163341073,4,17.397200456320004,3.4955251168339734,0.11651750389446577,0.44842643552787653
2023-04-19,0.586943303467274,0.30500000800000004,0.2347773213869096,2.212541476750236,0.013617084640440758,0.0737513825583412,4,17.397200456320004,0.7767185078907408,0.02589061692969136,0.09964199948803255
2023-04-20,2.93713764090556,0.30500000800000004,1.174855056362224,11.0718340511576,0.068141593269009,0.3690611350385867,4,17.397200456320004,3.886796480064273,0.1295598826688091,0.49862101770739575
2023-04-21,3.8893345896656006,0.30500000800000004,1.5557338358662403,14.661235669203448,0.09023256248024195,0.48870785564011493,4,17.397200456320004,5.146865363873,0.17156217879576668,0.6602700344358816
2023-04-22,3.7071270698962184,0.30500000800000004,1.4828508279584875,13.974386202680785,0.08600534802159228,0.46581287342269284,4,17.397200456320004,4.905745051151624,0.16352483503838747,0.6293377084610803
2023-04-23,3.8184002175616865,0.30500000800000004,1.5273600870246746,14.393841460120534,0.08858688504743113,0.47979471533735113,4,17.397200456320004,5.052995923105471,0.16843319743684904,0.6482279127742001
2023-04-24,1.9407040085327298,0.30500000800000004,0.7762816034130919,7.315677830564979,0.04502433299795933,0.2438559276854993,4,17.397200456320004,2.5681879542036,0.08560626514012,0.3294621928256193
2023-04-25,1.6070779034991924,0.30500000800000004,0.642831161399677,6.058040865030556,0.037284207361181265,0.20193469550101853,4,17.397200456320004,2.126691187881779,0.07088970626272598,0.2728244017637445
2023-04-26,2.5186700648063036,0.30500000800000004,1.0074680259225215,9.494378676293842,0.05843314550350625,0.31647928920979473,4,17.397200456320004,3.3330266195199965,0.11110088731733321,0.42758017652712793
2023-04-27,3.371153495700675,0.30500000800000004,1.34846139828027,12.707900217393265,0.07821076110025567,0.42359667391310885,4,17.397200456320004,4.461141813158584,0.14870472710528612,0.572301401018395
2023-04-28,2.522685791842711,0.30500000800000004,1.0090743167370844,9.509516360930284,0.05852631037075089,0.31698387869767614,4,17.397200456320004,3.338340743547631,0.11127802478492103,0.4282619034825972
2023-04-29,2.3665343972093353,0.30500000800000004,0.9466137588837342,8.92088806372031,0.054903598015256586,0.29736293545734366,4,17.397200456320004,3.1317012307902354,0.10439004102634118,0.40175297648368485
2023-04-30,2.640807636356483,0.30500000800000004,1.0563230545425932,9.954788466009399,0.06126673716347041,0.3318262822003133,4,17.397200456320004,3.4946546878043523,0.1164884895934784,0.4483147717937917
2023-05-01,2.8550244271232774,0.30500000800000004,1.142009770849311,10.762300080483907,0.06623656670926005,0.35874333601613023,5,12.858800337280002,2.7925336524624034,0.09308445508208012,0.45182779109821036
2023-05-02,2.7283676316239833,0.30500000800000004,1.0913470526495934,10.284854624169768,0.06329812905367642,0.3428284874723256,5,12.858800337280002,2.6686491209029977,0.08895497069676658,0.43178345816909214
2023-05-03,3.5532051993585196,0.30500000800000004,1.421282079743408,13.394162319501875,0.08243436062511766,0.44647207731672917,5,12.858800337280002,3.4754326439549605,0.11584775479849868,0.5623198321152278
2023-05-04,1.935656353283378,0.30500000800000004,0.7742625413133513,7.296650189337021,0.04490722739617437,0.2432216729779007,5,12.858800337280002,1.8932887070227113,0.06310962356742371,0.3063312965453244
2023-05-05,2.5831811452292244,0.30500000800000004,1.0332724580916899,9.737559645056084,0.059929802569318014,0.3245853215018695,5,12.858800337280002,2.5266404763224473,0.08422134921074824,0.4088066707126177
2023-05-06,2.40448528094631,0.30500000800000004,0.9617941123785241,9.06394771505521,0.0557840585179544,0.30213159050184035,5,12.858800337280002,2.351855907116957,0.07839519690389857,0.3805267874057389
2023-05-07,1.469213533699865,0.30500000800000004,0.5876854134799461,5.538347336635011,0.03408575398183687,0.18461157788783372,5,12.858800337280002,1.4370553878742425,0.04790184626247475,0.23251342415030846
2023-05-08,1.9813143781716152,0.30500000800000004,0.7925257512686461,7.468762679955721,0.04596649357358148,0.24895875599852405,5,12.858800337280002,1.937947369062195,0.06459824563540649,0.3135570016339305
2023-05-09,3.1166716388141653,0.30500000800000004,1.2466686555256663,11.748605409673878,0.07230678202048865,0.3916201803224626,5,12.858800337280002,3.0484539299838014,0.10161513099946004,0.49323531132192266
2023-05-10,1.3590860580293183,0.30500000800000004,0.5436344232117273,5.123210804347318,0.03153079654628018,0.17077369347824392,5,12.858800337280002,1.3293383823911724,0.04431127941303908,0.215084972891283
2023-05-11,1.3014219119603805,0.30500000800000004,0.5205687647841523,4.9058400393258506,0.030192988357480834,0.16352800131086168,5,12.858800337280002,1.2729363891513918,0.04243121297171306,0.20595921428257474
2023-05-12,2.4031743673705495,0.30500000800000004,0.9612697469482199,9.059006095240024,0.05575364532299676,0.30196686984133414,5,12.858800337280002,2.350573686817543,0.07835245622725144,0.3803193260685856
2023-05-13,2.302123572221889,0.30500000800000004,0.9208494288887557,8.678085017847632,0.05340926687554783,0.28926950059492107,5,12.858800337280002,2.2517346914730965,0.07505782304910322,0.3643273236440243
2023-05-14,2.623686728755252,0.30500000800000004,1.0494746915021007,9.890249492715798,0.06086953210712184,0.3296749830905266,5,12.858800337280002,2.5662594736362565,0.08554198245454188,0.4152169655450685
2023-05-15,3.1270902928448585,0.30500000800000004,1.2508361171379434,11.787879567907979,0.07254849479400072,0.39292931893026595,5,12.858800337280002,3.05864454051507,0.101954818017169,0.49488413694743494
2023-05-16,0.8328504424443632,0.30500000800000004,0.33314017697774534,3.1395130278382717,0.01932213026470923,0.10465043426127572,5,12.858800337280002,0.814621011960141,0.0271540337320047,0.13180446799328044
2023-05-17,2.0155255574528237,0.30500000800000004,0.8062102229811295,7.597725141374164,0.046760192932905516,0.25325750471247216,5,12.858800337280002,1.9714097340512964,0.06571365780170987,0.318971162514182
2023-05-18,3.1279388959456433,0.30500000800000004,1.2511755583782573,11.791078462156698,0.07256818238593893,0.3930359487385566,5,12.858800337280002,3.059474569391185,0.10198248564637284,0.49501843438492943
2023-05-19,2.1951991355498057,0.30500000800000004,0.8780796542199223,8.275022661368547,0.0509286199447555,0.27583408871228493,5,12.858800337280002,2.1471506168708916,0.07157168722902972,0.34740577594131467
2023-05-20,1.9611098140907033,0.30500000800000004,0.7844439256362814,7.392599555196315,0.04549774768690432,0.2464199851732105,5,12.858800337280002,1.918185042479886,0.0639395014159962,0.3103594865892067
2023-05-21,2.2715289631958537,0.30500000800000004,0.9086115852783415,8.56275557966309,0.052699471946143814,0.28542518598876965,5,12.858800337280002,2.221809737249423,0.07406032457498077,0.35948551056375044
2023-05-22,1.5530278738071281,0.30500000800000004,0.6212111495228513,5.854293873103351,0.03603024667232538,0.19514312910344503,5,12.858800337280002,1.5190351997052378,0.05063450665684126,0.24577763576028627
2023-05-23,2.545401195069553,0.30500000800000004,1.0181604780278213,9.595144344934187,0.05905330772561364,0.3198381448311396,5,12.858800337280002,2.4896874537118707,0.08298958179039569,0.40282772662153526
